student_id,program_level,modality,college,age,credits_attempted,credits_completed,gpa_term,cum_gpa,satisfaction_overall,satisfaction_advising,satisfaction_online_services,satisfaction_facilities,nps_score,fin_aid_flag,pell_eligible,unmet_need,first_gen,retention_next_term
1027,Graduate,Online,Engineering,23.0,10,9.0,3.65,3.47,3.1,3.2,2.9,3.2,3.0,1,0,820.0,0,1
1028,Graduate,Hybrid,Engineering,37.0,9,9.0,3.18,3.15,3.1,3.2,3.3,2.8,3.0,0,0,1687.0,1,1
1029,Undergraduate,Online,Health,23.0,12,9.0,2.4,2.45,2.6,2.4,3.1,2.5,2.0,1,0,1205.0,1,0
1030,Graduate,Hybrid,Engineering,32.0,10,8.0,3.34,3.37,3.1,2.7,2.5,2.9,4.0,0,0,5039.0,0,0
1031,Undergraduate,On-campus,Health,22.0,13,12.0,2.95,2.93,3.4,3.0,3.6,3.9,5.0,1,0,3622.0,0,1
1032,Undergraduate,Hybrid,Engineering,24.0,6,5.0,2.89,2.82,2.9,3.4,3.0,3.7,6.0,1,0,2159.0,0,1
1033,Undergraduate,Online,Education,21.0,10,10.0,3.44,3.36,3.8,4.4,2.9,3.1,8.0,1,0,2984.0,0,1
1034,Undergraduate,Online,Sciences,26.0,9,8.0,3.41,3.34,3.1,3.1,3.3,2.8,4.0,0,0,3240.0,1,0
1035,Undergraduate,On-campus,Engineering,25.0,8,6.0,3.65,3.81,3.4,3.0,4.0,3.7,6.0,1,0,1412.0,0,0
1036,Undergraduate,Hybrid,Sciences,25.0,10,7.0,2.65,2.51,2.4,2.4,3.1,3.5,7.0,1,1,2596.0,1,0
1037,Undergraduate,On-campus,Sciences,21.0,15,14.0,3.14,3.15,2.9,2.2,2.8,3.9,4.0,1,0,3494.0,0,1
1038,Graduate,Online,Health,30.0,8,7.0,2.83,2.64,3.4,3.5,3.7,3.3,5.0,1,0,5186.0,1,1
1039,Undergraduate,On-campus,Health,20.0,13,13.0,3.14,3.25,3.0,2.7,2.9,4.4,5.0,0,1,2002.0,0,0
1040,Undergraduate,On-campus,Business,23.0,8,7.0,2.52,2.44,3.0,2.6,2.9,4.1,2.0,1,1,315.0,1,0
1041,Undergraduate,On-campus,Sciences,24.0,6,5.0,2.41,2.29,2.9,3.2,2.8,3.1,6.0,0,0,3257.0,1,0
1042,Graduate,On-campus,Engineering,26.0,14,12.0,3.38,3.41,3.0,3.0,3.4,3.0,3.0,1,0,3420.0,0,0
1043,Undergraduate,Hybrid,Business,22.0,14,13.0,2.63,2.26,3.3,3.6,3.2,2.7,7.0,1,1,5012.0,1,0
1044,Undergraduate,On-campus,Health,22.0,11,10.0,3.35,3.16,3.2,3.6,3.7,4.1,4.0,1,1,2212.0,0,0
1045,Graduate,Online,Business,24.0,15,15.0,3.02,3.07,3.1,3.1,3.6,2.5,4.0,1,0,1207.0,1,1
1046,Undergraduate,Online,Business,26.0,6,5.0,2.4,2.55,3.0,3.0,4.1,3.4,3.0,1,1,291.0,1,0
1047,Undergraduate,Online,Engineering,23.0,13,12.0,2.8,2.87,3.1,3.4,3.8,3.1,6.0,1,0,1626.0,0,1
1048,Undergraduate,Online,Business,26.0,7,7.0,2.38,2.4,3.0,2.8,3.4,2.7,6.0,0,0,4344.0,0,0
1049,Graduate,Online,Sciences,27.0,14,13.0,3.13,3.49,3.2,3.5,3.4,3.3,4.0,1,0,3569.0,1,0
1050,Undergraduate,Online,Engineering,25.0,13,11.0,2.87,2.94,3.3,2.7,4.2,3.1,9.0,1,0,2828.0,0,0
1051,Graduate,Online,Sciences,24.0,8,7.0,3.3,3.14,3.7,3.6,4.0,3.5,6.0,1,0,1420.0,0,1
1052,Undergraduate,Online,Health,26.0,10,9.0,3.16,3.31,3.5,3.6,4.1,2.5,5.0,1,0,538.0,1,1
1053,Graduate,Hybrid,Sciences,26.0,14,12.0,2.68,2.58,3.0,2.6,2.7,2.8,5.0,1,0,3484.0,0,1
1054,Graduate,Hybrid,Business,35.0,6,5.0,3.03,2.92,3.0,3.1,2.3,2.9,4.0,1,0,1674.0,1,0
1055,Graduate,Online,Health,42.0,14,10.0,3.36,3.15,3.0,3.1,3.2,3.5,3.0,0,0,3298.0,0,0
1056,Undergraduate,Hybrid,Education,23.0,9,9.0,2.61,2.55,2.4,2.2,3.2,3.1,4.0,0,0,2479.0,0,1
1057,Graduate,On-campus,Sciences,33.0,9,8.0,3.45,3.27,2.8,2.6,2.8,4.1,6.0,0,0,1669.0,0,0
1058,Undergraduate,Online,Education,19.0,9,7.0,3.51,3.59,3.3,3.0,3.5,3.0,2.0,1,0,4967.0,0,0
1059,Undergraduate,Online,Sciences,22.0,15,14.0,2.88,2.86,3.8,3.3,3.3,3.3,3.0,1,0,1512.0,1,0
1060,Undergraduate,On-campus,Sciences,16.0,14,14.0,2.66,2.46,3.2,3.7,2.4,4.2,4.0,0,0,1053.0,0,1
1061,Graduate,On-campus,Engineering,32.0,11,10.0,3.6,3.59,3.0,2.9,3.3,2.9,1.0,0,0,4244.0,0,0
1062,Graduate,On-campus,Engineering,26.0,13,11.0,3.23,3.38,3.2,2.8,3.1,3.6,2.0,1,0,2278.0,0,1
1063,Graduate,Online,Health,29.0,9,7.0,2.99,3.23,3.2,3.2,4.0,3.2,7.0,1,0,0.0,1,0
1064,Undergraduate,Online,Engineering,21.0,8,7.0,2.77,2.5,3.2,3.3,3.6,2.9,4.0,1,0,4211.0,1,0
1065,Undergraduate,Online,Sciences,25.0,6,6.0,3.72,3.6,3.3,3.1,3.8,3.1,4.0,0,0,4993.0,1,0
1066,Graduate,Online,Education,26.0,15,14.0,3.19,3.0,4.2,4.1,3.2,3.3,6.0,0,0,5264.0,0,0
1067,Undergraduate,Online,Education,22.0,12,12.0,2.72,2.77,3.8,4.2,3.6,2.9,6.0,1,1,2402.0,0,1
1068,Undergraduate,Online,Sciences,22.0,9,7.0,2.56,2.35,2.9,2.5,3.8,3.2,7.0,1,1,45.0,1,0
1069,Undergraduate,Hybrid,Health,21.0,13,11.0,2.6,2.76,2.6,2.4,3.3,2.8,1.0,1,1,1907.0,1,0
1070,Undergraduate,Hybrid,Sciences,27.0,8,6.0,2.76,2.94,3.3,2.7,3.0,3.1,3.0,1,0,1779.0,0,0
1071,Undergraduate,Online,Engineering,19.0,6,6.0,3.18,3.3,2.8,3.3,3.6,3.6,4.0,1,0,1525.0,0,0
1072,Undergraduate,Hybrid,Health,24.0,10,10.0,3.52,3.41,3.6,3.8,3.3,3.6,6.0,0,0,6455.0,0,0
1073,Undergraduate,Online,Business,23.0,7,7.0,3.08,2.98,3.3,3.3,4.0,3.7,10.0,1,1,513.0,0,1
1074,Undergraduate,Online,Health,26.0,8,7.0,2.7,2.63,2.5,2.3,3.3,3.2,6.0,0,1,2805.0,0,0
1075,Graduate,Online,Health,36.0,11,8.0,4.0,4.0,3.6,3.4,3.1,3.1,5.0,1,0,2557.0,0,1
1076,Undergraduate,On-campus,Business,20.0,8,7.0,2.14,1.89,2.2,2.1,2.8,3.9,2.0,0,0,4591.0,1,0
1077,Undergraduate,Hybrid,Business,25.0,8,7.0,3.24,3.3,3.2,3.3,3.2,3.7,2.0,0,0,6538.0,0,0
1078,Undergraduate,On-campus,Engineering,23.0,11,9.0,2.53,2.39,2.7,2.4,3.1,3.6,7.0,1,0,2255.0,0,0
1079,Undergraduate,Online,Health,17.0,10,9.0,2.95,2.89,2.6,2.5,3.8,3.8,3.0,0,1,3936.0,0,0
1080,Graduate,On-campus,Engineering,27.0,15,12.0,2.75,2.86,2.6,2.9,3.4,3.9,4.0,1,0,694.0,0,0
1081,Graduate,Online,Health,39.0,14,12.0,3.2,2.97,3.5,4.0,2.7,3.0,9.0,1,1,2863.0,0,0
1082,Undergraduate,Hybrid,Engineering,25.0,6,6.0,3.06,3.02,3.3,3.5,2.9,3.0,2.0,1,1,4903.0,1,1
1083,Undergraduate,On-campus,Health,20.0,8,7.0,3.06,3.04,2.8,2.6,3.2,3.6,5.0,1,0,1859.0,0,0
1084,Graduate,Online,Health,24.0,8,6.0,3.54,3.53,3.7,3.7,3.9,2.6,4.0,0,0,5205.0,1,1
1085,Graduate,On-campus,Engineering,35.0,11,9.0,3.29,3.27,3.2,3.3,3.1,3.4,8.0,1,0,384.0,0,0
1086,Undergraduate,On-campus,Education,18.0,13,11.0,2.32,2.4,2.5,2.4,3.6,4.1,3.0,0,0,3482.0,1,0
1087,Undergraduate,Online,Education,16.0,8,7.0,3.54,3.47,3.7,3.9,3.7,3.7,7.0,0,0,3558.0,0,0
1088,Undergraduate,On-campus,Health,14.0,8,7.0,2.95,3.0,2.5,2.3,3.3,3.7,1.0,1,0,3028.0,0,0
1089,Graduate,Online,Sciences,28.0,11,10.0,3.18,3.23,3.3,3.8,3.5,3.4,8.0,1,0,2291.0,0,0
1090,Undergraduate,On-campus,Education,22.0,13,11.0,3.09,3.13,2.3,2.3,3.1,3.5,6.0,1,1,3694.0,1,0
1091,Graduate,Hybrid,Health,30.0,11,7.0,3.97,4.0,3.5,3.3,3.2,2.9,4.0,1,0,1729.0,0,0
1092,Undergraduate,Hybrid,Engineering,26.0,15,13.0,2.44,2.48,3.3,3.5,3.0,3.4,6.0,1,1,3096.0,0,0
1093,Undergraduate,On-campus,Business,24.0,8,7.0,2.28,2.27,2.4,2.1,3.5,3.4,6.0,0,0,4242.0,0,0
1094,Undergraduate,On-campus,Sciences,27.0,9,8.0,3.19,3.0,3.5,3.5,3.5,4.3,6.0,1,1,382.0,0,0
1095,Undergraduate,Online,Engineering,18.0,6,6.0,3.13,3.33,3.1,3.5,4.0,3.4,4.0,0,0,657.0,0,0
1096,Undergraduate,On-campus,Business,22.0,13,10.0,2.58,2.83,2.3,1.9,2.7,3.8,4.0,1,0,2720.0,0,0
1097,Undergraduate,Online,Education,17.0,9,8.0,3.58,3.53,3.8,4.2,3.1,2.8,6.0,1,0,1473.0,1,1
1098,Undergraduate,Online,Education,21.0,11,10.0,2.7,2.77,3.2,2.8,3.7,2.3,5.0,1,0,2913.0,1,0
1099,Graduate,Online,Engineering,39.0,8,7.0,3.51,3.43,4.4,4.6,3.5,3.4,7.0,1,0,609.0,0,1
1100,Undergraduate,Online,Education,24.0,11,9.0,2.99,2.88,2.8,2.5,3.6,3.0,3.0,1,0,3300.0,0,0
1101,Undergraduate,On-campus,Health,22.0,14,12.0,2.67,2.68,2.9,3.3,2.7,4.0,4.0,0,0,6353.0,0,0
1102,Graduate,Online,Business,26.0,14,14.0,3.13,3.55,3.4,3.2,2.9,2.8,5.0,0,0,3641.0,0,0
1103,Graduate,On-campus,Business,34.0,15,13.0,3.63,3.87,3.6,3.5,3.2,3.4,6.0,1,0,0.0,0,1
1104,Graduate,Online,Engineering,32.0,8,7.0,3.43,3.65,3.6,3.3,3.2,3.6,2.0,0,0,3916.0,1,1
1105,Graduate,Online,Engineering,29.0,8,7.0,2.82,2.9,3.0,2.3,3.8,3.4,5.0,1,1,931.0,1,1
1106,Undergraduate,On-campus,Health,19.0,9,9.0,3.21,3.07,2.6,2.3,2.9,3.2,6.0,1,0,1079.0,1,1
1107,Undergraduate,Online,Sciences,23.0,12,9.0,3.26,3.42,3.5,3.0,3.1,3.2,5.0,0,0,3686.0,0,0
1108,Graduate,Online,Education,22.0,8,7.0,3.14,2.71,3.4,2.8,2.6,4.0,5.0,0,0,5495.0,0,1
1109,Undergraduate,On-campus,Sciences,26.0,15,12.0,2.32,2.38,2.8,2.9,3.6,3.7,4.0,0,0,3135.0,1,1
1110,Undergraduate,Online,Business,21.0,13,12.0,3.34,3.5,3.3,3.8,3.8,3.1,5.0,1,0,3546.0,0,0
1111,Graduate,Hybrid,Business,24.0,13,13.0,3.1,3.12,3.2,3.7,2.5,3.6,4.0,0,0,3677.0,0,0
1112,Undergraduate,Online,Business,21.0,11,9.0,2.18,2.43,2.2,1.9,2.7,3.3,4.0,0,1,3364.0,0,0
1113,Undergraduate,Online,Education,24.0,9,7.0,3.06,2.85,2.8,2.8,3.3,3.8,4.0,1,0,4138.0,1,0
1114,Undergraduate,On-campus,Education,22.0,10,10.0,3.15,3.39,3.3,3.6,3.5,3.9,5.0,0,0,3581.0,1,0
1115,Undergraduate,Online,Health,20.0,7,6.0,2.83,2.81,3.2,2.8,3.3,3.6,5.0,0,0,5149.0,0,1
1116,Undergraduate,Online,Engineering,27.0,11,10.0,2.89,3.11,3.3,3.7,3.4,3.8,3.0,0,1,3159.0,1,1
1117,Undergraduate,Online,Sciences,19.0,8,7.0,2.73,2.88,2.8,3.2,3.9,3.1,2.0,0,0,4839.0,1,0
1118,Graduate,Online,Business,32.0,11,10.0,3.27,3.5,3.0,2.4,3.1,3.0,5.0,1,1,1602.0,0,1
1119,Undergraduate,Hybrid,Education,24.0,10,9.0,3.03,3.18,2.8,2.1,2.8,2.7,6.0,0,0,4257.0,0,0
1120,Undergraduate,Online,Health,17.0,7,6.0,2.61,2.71,3.1,3.0,3.6,3.1,8.0,1,0,2886.0,0,1
1121,Graduate,On-campus,Engineering,28.0,10,9.0,3.12,3.32,3.2,3.5,3.0,3.1,7.0,0,0,5014.0,0,0
1122,Graduate,Hybrid,Business,23.0,10,8.0,3.41,3.42,3.1,2.6,2.7,3.3,7.0,1,0,3220.0,1,0
1123,Graduate,Online,Health,32.0,14,11.0,2.53,2.62,2.3,1.7,3.8,3.0,5.0,0,0,2734.0,1,0
1124,Graduate,Hybrid,Sciences,29.0,13,11.0,2.44,2.44,2.9,2.9,3.3,3.6,5.0,1,0,5230.0,0,0
1125,Undergraduate,Online,Health,24.0,12,12.0,3.41,3.31,3.5,3.7,3.8,3.5,4.0,0,1,3539.0,1,0
1126,Undergraduate,Hybrid,Health,25.0,8,6.0,2.86,2.94,3.1,2.9,3.0,3.0,3.0,1,1,3373.0,0,0
1127,Undergraduate,Online,Health,25.0,15,14.0,2.32,2.35,3.2,3.0,2.8,3.6,6.0,1,1,0.0,0,0
1128,Undergraduate,On-campus,Sciences,23.0,9,7.0,2.53,2.72,3.0,3.2,3.1,3.7,3.0,0,0,5205.0,1,1
1129,Undergraduate,Online,Engineering,21.0,11,8.0,2.48,2.45,3.5,3.2,3.0,2.5,5.0,1,0,3648.0,0,0
1130,Undergraduate,Online,Education,20.0,8,7.0,2.74,2.63,3.1,2.9,2.7,2.8,0.0,1,0,2851.0,0,0
1131,Graduate,On-campus,Engineering,21.0,14,14.0,3.79,3.98,3.1,3.2,3.0,3.3,6.0,1,0,0.0,0,1
1132,Undergraduate,On-campus,Engineering,20.0,13,11.0,3.14,3.15,3.4,3.5,3.1,3.6,3.0,1,0,1417.0,0,0
1133,Undergraduate,Online,Health,19.0,11,8.0,2.96,2.84,3.5,3.4,4.1,3.0,3.0,1,0,964.0,0,0
1134,Undergraduate,Online,Health,24.0,9,8.0,3.04,3.25,3.1,3.5,3.0,3.0,7.0,1,0,4244.0,0,0
1135,Undergraduate,On-campus,Business,20.0,12,10.0,3.65,3.79,3.7,3.9,3.4,3.8,7.0,1,0,695.0,0,1
1136,Undergraduate,On-campus,Education,19.0,8,7.0,3.31,3.59,3.1,3.0,2.5,3.9,5.0,0,1,4331.0,0,0
1137,Graduate,Hybrid,Health,30.0,15,15.0,3.4,3.35,3.7,3.3,3.6,3.0,4.0,0,0,3566.0,0,1
1138,Undergraduate,On-campus,Engineering,21.0,13,12.0,2.24,2.17,3.2,3.5,2.8,3.3,7.0,0,0,5624.0,0,0
1139,Undergraduate,Hybrid,Health,22.0,6,6.0,2.7,2.54,3.9,4.2,3.0,3.7,4.0,1,0,2843.0,0,0
1140,Undergraduate,On-campus,Business,23.0,8,8.0,2.36,2.27,2.6,2.6,3.0,4.7,4.0,0,0,3032.0,1,0
1141,Graduate,Online,Engineering,27.0,10,10.0,3.78,3.72,4.2,4.3,3.8,2.8,9.0,1,0,1338.0,0,0
1142,Undergraduate,Online,Education,24.0,10,9.0,3.29,3.39,3.7,3.9,2.9,3.6,6.0,0,1,2837.0,1,0
1143,Undergraduate,On-campus,Education,21.0,15,14.0,2.81,2.67,3.2,3.7,3.0,3.5,5.0,1,0,0.0,0,1
1144,Undergraduate,On-campus,Sciences,21.0,7,6.0,3.4,3.3,3.3,3.6,2.8,3.9,5.0,1,1,4656.0,0,0
1145,Undergraduate,Online,Sciences,24.0,15,14.0,3.25,3.5,3.7,3.8,4.4,2.8,6.0,0,1,5471.0,1,1
1146,Graduate,Online,Health,28.0,13,13.0,2.89,2.45,2.6,2.9,3.1,2.7,5.0,1,0,2602.0,0,0
1147,Graduate,Hybrid,Education,29.0,10,9.0,3.32,3.39,3.1,3.4,2.1,2.8,3.0,0,0,5409.0,0,0
1148,Undergraduate,On-campus,Business,21.0,12,9.0,3.46,3.27,2.9,3.0,3.8,3.4,7.0,0,0,3946.0,0,1
1149,Graduate,Online,Health,27.0,12,10.0,2.95,2.83,2.9,3.2,3.7,3.1,4.0,1,0,3154.0,0,1
1150,Graduate,Online,Health,25.0,10,9.0,3.68,3.89,3.0,2.8,3.2,3.6,5.0,0,0,5480.0,0,0
1151,Graduate,Online,Education,41.0,13,11.0,3.24,3.25,3.1,3.4,3.5,2.9,7.0,1,0,2142.0,0,0
1152,Graduate,Online,Education,39.0,14,13.0,3.56,3.96,3.4,3.2,3.2,2.9,5.0,1,0,3661.0,0,0
1153,Undergraduate,Online,Health,24.0,9,9.0,2.95,3.04,3.2,2.9,2.7,4.0,7.0,1,1,0.0,0,0
1154,Undergraduate,Online,Engineering,22.0,9,8.0,2.96,2.84,3.2,3.2,3.4,3.2,5.0,1,0,2822.0,0,0
1155,Undergraduate,On-campus,Engineering,26.0,13,10.0,2.76,2.84,3.2,2.8,3.0,3.7,5.0,1,0,2478.0,0,0
1156,Graduate,Online,Education,31.0,6,5.0,3.2,3.37,2.9,2.7,3.6,3.5,5.0,1,0,1990.0,1,1
1157,Undergraduate,Hybrid,Business,25.0,9,8.0,3.37,3.45,2.4,2.5,2.7,3.0,5.0,1,1,1690.0,1,1
1158,Graduate,Hybrid,Sciences,27.0,11,10.0,2.88,2.85,3.2,3.3,2.8,3.2,6.0,1,0,2137.0,0,1
1159,Graduate,Online,Sciences,35.0,9,8.0,3.01,2.76,3.2,3.4,3.3,3.1,7.0,0,0,5662.0,1,0
1160,Undergraduate,On-campus,Business,24.0,11,11.0,3.57,3.52,3.2,3.4,2.7,3.6,7.0,1,1,1913.0,0,1
1161,Graduate,Online,Business,28.0,10,9.0,2.98,3.23,2.9,3.0,4.0,3.5,3.0,1,0,6732.0,0,0
1162,Undergraduate,Hybrid,Education,23.0,14,12.0,2.78,2.66,3.3,3.0,3.4,3.5,8.0,1,0,1091.0,0,1
1163,Undergraduate,Online,Business,22.0,15,12.0,3.45,3.39,3.3,3.6,3.3,2.3,2.0,1,0,3332.0,1,0
1164,Graduate,On-campus,Engineering,22.0,14,12.0,3.32,3.47,2.7,2.7,3.3,4.0,3.0,0,0,5342.0,0,0
1165,Undergraduate,On-campus,Health,29.0,9,8.0,2.99,3.08,3.6,3.7,2.6,3.5,5.0,0,1,2916.0,1,1
1166,Graduate,Online,Engineering,24.0,9,8.0,3.04,2.84,3.5,3.5,3.3,3.4,3.0,0,0,2180.0,1,1
1167,Graduate,Online,Engineering,29.0,13,12.0,3.28,3.26,3.3,3.8,4.1,3.0,6.0,1,0,1823.0,0,1
1168,Undergraduate,On-campus,Education,22.0,15,12.0,3.14,3.35,2.0,1.6,3.4,3.6,6.0,0,1,1518.0,0,0
1169,Undergraduate,On-campus,Engineering,25.0,9,7.0,3.19,3.19,2.9,2.8,3.2,4.1,3.0,0,0,2765.0,1,1
1170,Undergraduate,Online,Education,24.0,7,6.0,3.38,3.59,3.4,3.6,3.4,3.3,6.0,1,1,2581.0,0,0
1171,Undergraduate,On-campus,Engineering,22.0,7,6.0,2.87,3.09,3.4,3.4,3.1,4.1,7.0,1,0,6385.0,1,0
1172,Graduate,Online,Sciences,39.0,6,5.0,3.35,3.21,2.7,2.6,2.9,3.2,1.0,1,0,5103.0,1,0
1173,Undergraduate,On-campus,Business,22.0,10,9.0,3.18,3.14,3.6,3.0,3.0,3.5,6.0,0,0,3088.0,0,1
1174,Undergraduate,Online,Business,12.0,11,10.0,3.33,3.43,3.5,3.4,3.7,3.2,6.0,1,0,3918.0,0,0
1175,Undergraduate,Hybrid,Sciences,23.0,14,12.0,2.42,2.19,2.2,2.3,3.1,2.7,3.0,0,0,3455.0,0,0
1176,Undergraduate,Online,Sciences,21.0,10,7.0,3.04,3.01,3.6,3.8,3.5,2.1,3.0,1,0,1195.0,1,1
1177,Graduate,Online,Business,34.0,11,9.0,3.13,3.21,3.2,3.1,3.2,2.9,4.0,0,0,3876.0,0,0
1178,Undergraduate,Online,Sciences,22.0,11,10.0,3.0,2.91,2.5,2.6,3.1,3.6,4.0,1,1,0.0,0,1
1179,Graduate,Online,Engineering,31.0,8,8.0,3.3,3.39,3.2,2.9,3.1,3.8,4.0,0,0,1479.0,0,1
1180,Undergraduate,On-campus,Engineering,22.0,9,9.0,2.71,2.62,2.9,3.0,3.0,2.8,6.0,0,1,4870.0,1,0
1181,Graduate,Online,Business,29.0,6,6.0,3.04,2.95,3.2,3.2,3.8,3.7,6.0,1,0,4546.0,0,0
1182,Undergraduate,Hybrid,Health,23.0,9,8.0,2.91,3.02,3.2,3.2,2.8,3.0,6.0,0,1,0.0,1,0
1183,Undergraduate,Online,Health,23.0,6,5.0,3.11,3.32,3.7,3.6,3.5,2.6,8.0,0,0,6186.0,0,1
1184,Graduate,Online,Engineering,35.0,10,8.0,2.73,2.62,2.6,2.7,3.5,3.6,6.0,1,0,4238.0,0,1
1185,Undergraduate,Online,Education,20.0,13,9.0,3.36,3.18,3.4,3.6,3.9,3.0,6.0,1,0,1977.0,1,1
1186,Graduate,Online,Health,30.0,13,10.0,2.97,2.96,2.9,3.0,3.5,4.2,2.0,1,0,3182.0,0,1
1187,Undergraduate,Online,Education,18.0,10,8.0,3.11,3.18,2.8,2.3,2.9,2.9,7.0,1,0,5226.0,0,0
1188,Undergraduate,Online,Business,24.0,15,12.0,2.89,2.78,3.1,3.2,4.3,3.1,8.0,0,1,5339.0,1,0
1189,Undergraduate,Online,Health,24.0,7,6.0,2.61,2.86,3.2,3.1,3.9,2.8,5.0,1,0,3241.0,0,0
1190,Graduate,Online,Health,25.0,11,9.0,3.29,3.27,3.5,3.3,3.7,3.3,4.0,0,1,2549.0,0,0
1191,Undergraduate,On-campus,Health,22.0,6,6.0,3.59,3.48,3.0,3.4,2.9,3.9,7.0,1,1,1385.0,0,0
1192,Undergraduate,On-campus,Sciences,23.0,12,10.0,3.72,4.0,2.9,2.6,3.0,2.9,1.0,1,0,3549.0,0,1
1193,Undergraduate,Online,Business,27.0,9,8.0,3.53,3.72,3.2,3.0,2.9,3.5,6.0,1,1,2813.0,1,1
1194,Undergraduate,Online,Health,21.0,10,8.0,3.28,3.17,2.6,1.9,3.4,3.0,8.0,1,1,3743.0,0,0
1195,Undergraduate,Hybrid,Health,22.0,11,9.0,3.1,3.26,2.6,3.0,3.2,2.9,4.0,1,1,0.0,0,0
1196,Graduate,On-campus,Engineering,33.0,6,5.0,3.29,3.19,2.6,2.9,3.1,3.0,5.0,0,0,4667.0,0,0
1197,Graduate,On-campus,Education,22.0,14,10.0,3.3,3.42,3.4,3.3,3.8,4.0,6.0,1,0,3579.0,0,0
1198,Graduate,Online,Engineering,35.0,15,14.0,2.73,3.0,3.4,3.6,3.8,3.3,7.0,0,0,3637.0,0,1
1199,Graduate,On-campus,Business,27.0,9,9.0,3.42,3.24,4.0,3.3,3.5,3.4,6.0,1,0,6073.0,0,1
1200,Undergraduate,On-campus,Health,21.0,13,11.0,2.65,2.57,2.8,2.9,3.3,3.9,4.0,0,0,2703.0,1,0
1201,Graduate,On-campus,Sciences,43.0,10,9.0,3.4,3.32,2.9,2.6,3.2,3.8,2.0,0,0,3916.0,1,1
1202,Undergraduate,Hybrid,Engineering,21.0,13,11.0,2.83,2.87,2.9,3.4,3.3,3.5,5.0,1,0,3596.0,1,0
1203,Undergraduate,Online,Education,20.0,6,5.0,2.83,2.9,3.0,3.1,2.7,3.9,5.0,1,0,3795.0,0,0
1204,Undergraduate,Online,Sciences,23.0,13,12.0,2.68,2.67,2.8,2.8,3.4,3.3,1.0,1,0,2132.0,0,0
1205,Undergraduate,On-campus,Education,18.0,9,8.0,3.06,2.81,3.1,2.9,2.5,4.4,3.0,1,0,2129.0,1,0
1206,Graduate,Hybrid,Business,23.0,7,5.0,2.89,2.71,3.0,2.8,2.6,3.8,4.0,1,0,3548.0,0,1
1207,Undergraduate,Online,Business,20.0,11,9.0,2.94,2.81,3.1,3.3,4.0,3.5,4.0,0,1,4196.0,1,0
1208,Undergraduate,Online,Business,24.0,7,5.0,3.05,3.13,3.1,2.9,3.1,2.5,5.0,1,0,2638.0,1,0
1209,Undergraduate,Online,Education,18.0,10,10.0,3.77,3.56,3.8,3.5,3.0,3.2,5.0,0,1,710.0,0,1
1210,Graduate,Online,Education,34.0,7,6.0,3.79,3.65,3.4,3.8,3.7,3.3,5.0,1,0,2722.0,0,1
1211,Undergraduate,On-campus,Education,24.0,8,7.0,3.21,3.04,2.8,2.9,3.1,3.7,9.0,1,1,4423.0,0,0
1212,Undergraduate,On-campus,Business,23.0,11,9.0,3.16,3.21,3.2,2.9,3.3,3.6,4.0,0,0,4884.0,0,1
1213,Undergraduate,Online,Business,19.0,6,6.0,2.76,2.93,3.5,3.7,4.2,3.5,4.0,1,0,1336.0,1,0
1214,Graduate,Online,Engineering,31.0,11,10.0,2.8,2.82,3.5,3.4,3.7,3.5,9.0,0,1,1312.0,1,1
1215,Undergraduate,Online,Health,18.0,8,7.0,3.03,3.33,3.1,2.6,2.9,2.5,8.0,1,1,3438.0,1,0
1216,Undergraduate,Online,Sciences,21.0,12,12.0,3.07,3.09,2.7,2.6,3.9,3.7,3.0,0,1,2810.0,0,0
1217,Undergraduate,On-campus,Education,25.0,7,6.0,2.63,2.62,2.6,2.3,3.0,3.0,7.0,0,0,6003.0,1,1
1218,Undergraduate,Hybrid,Business,24.0,11,8.0,3.19,3.07,3.1,3.2,3.2,3.0,1.0,0,0,5969.0,1,0
1219,Undergraduate,Hybrid,Health,22.0,13,12.0,2.86,2.89,2.5,2.3,2.4,2.8,10.0,0,0,3777.0,1,0
1220,Undergraduate,Online,Engineering,19.0,6,6.0,3.45,3.33,3.3,3.3,3.7,2.9,9.0,1,0,2988.0,1,0
1221,Graduate,Hybrid,Engineering,30.0,14,12.0,3.3,3.15,3.6,3.8,2.6,3.6,7.0,1,0,3175.0,0,0
1222,Undergraduate,On-campus,Health,22.0,10,8.0,2.88,2.73,2.9,3.6,3.3,3.6,7.0,1,0,700.0,0,0
1223,Undergraduate,On-campus,Sciences,15.0,10,10.0,2.63,2.6,2.5,3.1,2.8,3.9,5.0,1,0,5060.0,0,0
1224,Graduate,Online,Sciences,30.0,10,8.0,3.65,3.57,3.5,3.6,3.8,3.5,4.0,1,0,3249.0,0,1
1225,Undergraduate,Online,Business,22.0,11,7.0,3.41,3.81,3.4,3.4,3.0,2.4,8.0,0,1,3730.0,0,0
1226,Undergraduate,Online,Health,26.0,7,7.0,3.11,3.14,3.1,2.9,2.9,3.0,8.0,1,1,3480.0,0,0
1227,Undergraduate,Online,Engineering,19.0,11,9.0,3.1,3.13,3.6,3.1,3.3,3.5,4.0,0,1,3958.0,0,1
1228,Undergraduate,Online,Health,12.0,9,8.0,3.61,3.53,2.8,2.1,3.6,3.5,5.0,0,1,1868.0,0,1
1229,Graduate,Online,Business,31.0,13,11.0,3.25,3.71,3.5,3.2,3.0,2.5,3.0,0,0,2792.0,1,1
